GEOID,Female.,Age.5.65.,X.15property.,nodiploma.,X.livingalone,X.minority,X.unemployment,X.language,X.renthouse,Novehicle.,X.noinsurance,X.disability,X.computer,X.nointernet,X.nophone,comfa,comfanormal,facility,facilitynormal,NDVI,ndvi-,road,roadnormal,green,green-,X.building,health,,Zscore,,
40109108710,0.541616695,0.267450228,0.060206284,0.027036395,0.055782313,0.369872871,0.008110848,0,0.195238095,0,0.039377735,0.077540107,0.049659864,0.049659864,0,197.2375381,0.092582808,2068.795526,0.269807591,0.632343639,0.367656361,5.46E-04,0.023473696,0.923312883,0.076687117,0.010097355,0,2.581856227,-1.79594145,,
40109108712,0.505319149,0.203355155,0.031557377,0.082729469,0.069333333,0.457446809,0.012,0,0.033333333,0.032702238,0.017083333,0.072083333,0.022666667,0.029333333,0,196.6868922,0.067377932,1606.689943,0.207166288,0.675685539,0.324314461,0.00107131,0.049200729,0.936958614,0.063041386,0.018050593,0,2.298094917,-2.098466255,,
40109108713,0.487783846,0.229376258,0.098209128,0.095388948,0.078333333,0.182236275,0.031444368,0.003969466,0.111666667,0.02930622,0.104039523,0.170880558,0.060833333,0.104166667,0.034166667,196.3730123,0.053010615,2112.395805,0.275717882,0.695876307,0.304123693,0.001225427,0.056748602,0.959460383,0.040539617,0.014298965,0.039230456,2.605471086,-1.770765076,,
40109108803,0.435747664,0.278037383,0.168235294,0.222060958,0.165789474,1.012850467,0.108069164,0.024875622,0.147368421,0,0.147196262,0.216121495,0.181578947,0.252631579,0.052631579,196.9364561,0.078801294,829.0317868,0.101749859,0.698790204,0.301209796,8.02E-04,0.036011284,0.986186841,0.013813159,0.012337267,0.231985294,4.189102261,-0.082417521,,
40109108804,0.513919414,0.21025641,0.078918118,0.082463984,0.131658291,0.495604396,0.00614948,0.003907776,0.12160804,0.034482759,0.09010989,0.156410256,0.066331658,0.213065327,0.023115578,197.515068,0.105286266,2197.02407,0.287189772,0.680252228,0.319747772,0.001266537,0.058761962,0.982240632,0.017759368,0.008706545,0.082404247,3.10785731,-1.235158954,,
40109108805,0.486591026,0.197266632,0.099895123,0.135483871,0.168821839,0.367715317,0.023982558,0.018381344,0.287356322,0,0.117586385,0.12686952,0.04454023,0.132902299,0,202.6345054,0.33961978,1425.675207,0.182628608,0.556457548,0.443542452,6.97E-04,0.030868914,0.819548872,0.180451128,0.045412951,0.031226141,3.461142439,-0.858513121,,
40109108900,0.506772297,0.204191158,0.098554534,0.162706983,0.060560182,0.326603629,0.025766017,0.02380301,0.28009084,0.003984064,0.154227557,0.129697286,0.05677517,0.118092354,0.021196064,195.7101426,0.022668885,4762.428398,0.634946381,0.688843017,0.311156983,0.00189605,0.089592332,0.97667055,0.02332945,0.004941855,0.056779661,3.316436693,-1.012787421,,
40109109001,0.470879121,0.198901099,0.054353855,0.166897507,0.068253968,0.362637363,0.045859001,0,0.1,0,0.15989011,0.151648352,0.03015873,0.117460317,0,195.2149018,8.23919E-08,4800.553701,0.640114505,0.709929554,0.290070446,0.002002635,0.094812328,0.981826391,0.018173609,0.002743595,0.098073218,3.070927206,-1.274531032,,
40109109202,0.490431398,0.24456698,0.04040404,0.085574572,0.266720387,0.208887447,0.026419558,0.002050581,0.119258662,0,0.124634859,0.144758195,0.051571313,0.087832393,0.029008864,195.7206179,0.023148374,4149.665699,0.551882563,0.673985774,0.326014226,0.002197461,0.104353922,0.969899079,0.030100921,0.001938309,0.08192975,3.041487315,-1.305917613,,
40109109205,0.498666667,0.140333333,0.070193286,0.012010676,0.09760274,0.223333333,0.013842282,0,0,0.009186352,0.025093252,0.068836894,0.000856164,0.017979452,0,197.7299962,0.115124238,3860.558611,0.512692288,0.679844461,0.320155539,0.001532478,0.07178641,0.938487585,0.061512415,0.00883854,0,2.268043862,-2.130504414,,
40109109300,0.560077519,0.144379845,0.124515504,0.108426966,0.077413479,0.387596899,0.056509695,0.002039776,0.474499089,0.013964313,0.175557711,0.129970902,0.081967213,0.0856102,0.044626594,207.512248,0.562890126,438.5077996,0.048811889,0.507892281,0.492107719,1.98E-04,0.006430411,0.601453664,0.398546336,0.158558527,0.213480055,4.347980768,0.086966704,,
40109109400,0.441064639,0.20640956,0.049972841,0.017678709,0.08778626,0.129277567,0.013452915,0.003004808,0.46437659,0,0.02568306,0.035519126,0.022900763,0.027989822,0.010178117,207.5200564,0.563247542,361.6075536,0.038387579,0.455490438,0.544509562,2.36E-04,0.00829146,0.532554257,0.467445743,0.160277116,0.338412017,3.655865796,-0.650913833,,
40109109500,0.536040012,0.20211827,0.254425443,0.201187825,0.147955873,0.865254487,0.053221289,0,0.580142764,0.066315789,0.154190277,0.260363853,0.303049968,0.303049968,0.071382219,202.5912684,0.33764068,520.1768307,0.059882637,0.475457781,0.524542219,6.28E-04,0.027489642,0.601925492,0.398074508,0.061502849,0.104359465,5.512190036,1.328158405,,
40109109600,0.561151079,0.035971223,0.174114022,0.026282854,0.010893246,0.332134293,0.016270338,0.009791922,0.982570806,0.051587302,0.048959608,0.036719706,0,0.019607843,0.006535948,209.9021867,0.672285493,259.0595258,0.024486552,0.32789306,0.67210694,3.67E-04,0.014707179,0.271518544,0.728481456,0.124780464,0.474370709,5.023808983,0.807483534,,
40109109700,0.470403353,0.124148769,0.122053431,0.01713654,0.137090632,0.380827658,0.008259912,0,0.821020564,0.054711246,0.045179063,0.076033058,0.033511043,0.047981721,0,208.720012,0.618173462,620.5236383,0.073485274,0.319504181,0.680495819,4.44E-04,0.01847825,0.286312583,0.713687417,0.080919083,0.596368715,5.119965011,0.909997805,,
40109109800,0.601941748,0.114563107,0.442718447,0.144702842,0.111111111,0.94368932,0.062972292,0.048879837,0.673611111,0,0.267961165,0.122330097,0.111111111,0.111111111,0,209.82054,0.668548254,383.9078892,0.041410529,0.275349487,0.724650513,3.60E-04,0.014364354,0.228665208,0.771334792,0.164237635,0.737801609,6.879050985,2.785401972,,
40109109900,0.514379622,0.096138044,0.510900474,0.23118767,0.104,0.375513558,0.03975265,0,0.76,0.062730627,0.30961183,0.268022181,0.28,0.338666667,0.024,209.4728921,0.652635265,336.0126807,0.034918034,0.30292109,0.69707891,3.96E-04,0.016127452,0.293958521,0.706041479,0.138307984,0.689380531,6.849392978,2.753782852,,
40109110000,0.22488976,0.130818226,0.261429491,0.3867534,0.056726094,0.445859873,0.106628242,0.098803952,0.586709887,0.136363636,0.336767547,0.262717321,0.191247974,0.247974068,0.056726094,208.6754038,0.616131598,407.1304303,0.04455849,0.38720628,0.61279372,5.74E-04,0.024844994,0.410004215,0.589995785,0.072583627,0.253277154,5.744600933,1.575937292,,
40109980007,0.44140625,0.25390625,0.04296875,0.031111111,0,0.23828125,0.088888889,0,0.859060403,0.179347826,0.3,0.070833333,0,0.161073826,0,210.9682294,0.721081779,245.2404924,0.022613296,0.18944993,0.81055007,3.19E-04,0.012356381,0.125703565,0.874296435,0.362640414,0,5.470416262,1.283622373,,
40125501003,0.50211685,0.211685013,0.085119932,0.130360693,0.130541872,0.295935648,0.031815688,0.002407002,0.05726601,0.003211991,0.095469941,0.182260796,0.066502463,0.092980296,0.01046798,196.9272387,0.078379383,7377.010659,0.989369366,0.726330708,0.273669292,0.003447304,0.165564926,0.980902778,0.019097222,0.007775957,0.045818775,3.477817096,-0.840735864,,
